timestamp,user_x,user_y,user_z,best_ap_id,ap_x,ap_y,ap_z,distance,sinr_db,sinr_linear,received_power_dbm
751.5,197.00000000204525,78.0,0.0,ap1,123.0,175.0,0.0,122.00409829306021,29.97919936640895,995.2219285919041,-80.02080063359105
751.6,199.0000000020457,78.0,0.0,ap1,123.0,175.0,0.0,123.2274320121577,29.89253979369292,975.5599872959076,-80.10746020630708
751.7,201.00000000204616,78.0,0.0,ap1,123.0,175.0,0.0,124.47088012992918,29.805332547464914,956.1659076412906,-80.19466745253509
751.8000000000001,203.00000000204662,78.0,0.0,ap1,123.0,175.0,0.0,125.73384588219457,29.717643761667418,937.053476316331,-80.28235623833258
751.9000000000001,205.00000000204707,78.0,0.0,ap1,123.0,175.0,0.0,127.01574705655878,29.62953641817866,918.2345755335938,-80.37046358182134
752.0,207.0000000020475,78.0,0.0,ap1,123.0,175.0,0.0,128.31601614897485,29.54107040575471,899.7193080523699,-80.45892959424529
752.1,209.00000000204798,78.0,0.0,ap1,123.0,175.0,0.0,129.6341004533616,29.452302588178696,881.516120623695,-80.5476974118213
752.2,211.00000000204844,78.0,0.0,ap1,123.0,175.0,0.0,130.96946209082682,29.363286880081574,863.6319248574813,-80.63671311991843
752.3000000000001,213.0000000020489,78.0,0.0,ap1,123.0,175.0,0.0,132.32157798472932,29.27407432902737,846.0722146941398,-80.72592567097263
752.4000000000001,215.00000000204938,78.0,0.0,ap1,123.0,175.0,0.0,133.689939787469,29.184713202584305,828.8411798287465,-80.8152867974157
752.5,217.0000000020498,78.0,0.0,ap1,123.0,175.0,0.0,135.07405376453823,29.095249079226292,811.9418145836568,-80.90475092077371
752.6,219.00000000205026,78.0,0.0,ap1,123.0,175.0,0.0,136.47344064100403,29.0057249420296,795.3760218565704,-80.9942750579704
752.7,221.0000000020507,78.0,0.0,ap1,123.0,175.0,0.0,137.88763541522474,28.916181274242632,779.1447118854775,-81.08381872575737
752.8000000000001,223.00000000205117,78.0,0.0,ap1,123.0,175.0,0.0,139.31618714424476,28.82665615591428,763.2478956710083,-81.17334384408572
752.9000000000001,225.00000000205162,78.0,0.0,ap1,123.0,175.0,0.0,140.75865870495687,28.73718536086656,747.6847729813142,-81.26281463913344
753.0,227.00000000205208,78.0,0.0,ap1,123.0,175.0,0.0,142.21462653477957,28.647802453389943,732.4538149359248,-81.35219754661006
753.1,229.00000000205253,78.0,0.0,ap1,123.0,175.0,0.0,143.68368035526908,28.55853888412595,717.5528412244851,-81.44146111587405
753.2,231.00000000205299,78.0,0.0,ap1,123.0,175.0,0.0,145.16542288177115,28.469424084679787,702.9790920647266,-81.53057591532021
753.3000000000001,233.00000000205344,78.0,0.0,ap1,123.0,175.0,0.0,146.65946952192263,28.380485560577085,688.7292950430336,-81.61951443942291
753.4000000000001,235.0000000020539,78.0,0.0,ap1,123.0,175.0,0.0,148.16544806553273,28.29174898224339,674.7997270113996,-81.70825101775661
753.5,237.00000000205432,78.0,0.0,ap1,123.0,175.0,0.0,149.68299836811255,28.203238273743295,661.1862712377625,-81.7967617262567
753.6,239.0000000020548,78.0,0.0,ap1,123.0,175.0,0.0,151.21177203007943,28.114975699067145,647.884470023305,-81.88502430093286
753.7,241.00000000205526,78.0,0.0,ap1,123.0,175.0,0.0,152.7514320734344,28.026981945800486,634.8895730117771,-81.97301805419951
753.8000000000001,243.0000000020557,78.0,0.0,ap1,123.0,175.0,0.0,154.3016526175056,27.939276206050735,622.1965814223511,-82.06072379394926
753.9000000000001,245.0000000020562,78.0,0.0,ap1,123.0,175.0,0.0,155.86211855515668,27.85187625454256,609.8002884405289,-82.14812374545744
754.0,247.00000000205662,78.0,0.0,ap1,123.0,175.0,0.0,157.4325252306843,27.76479852382363,597.6953160010846,-82.23520147617637
754.1,249.00000000205708,78.0,0.0,ap1,123.0,175.0,0.0,159.01257812046939,27.678058176550024,585.8761481941074,-82.32194182344998
754.2,251.00000000205753,78.0,0.0,ap1,123.0,175.0,0.0,160.60199251729952,27.591669174843773,574.3371615201496,-82.40833082515623
754.3000000000001,253.000000002058,78.0,0.0,ap1,123.0,175.0,0.0,162.20049321914863,27.50564434673454,563.0726522137085,-82.49435565326546
754.4000000000001,255.00000000205844,78.0,0.0,ap1,123.0,175.0,0.0,163.80781422308104,27.41999544971486,552.07686084641,-82.58000455028514
754.5,257.00000000205887,78.0,0.0,ap1,123.0,175.0,0.0,165.42369842483808,27.334733231451892,541.3439944123163,-82.66526676854811
754.6,259.0000000020593,78.0,0.0,ap1,123.0,175.0,0.0,167.04789732457016,27.24986748771073,530.8682460883128,-82.75013251228927
754.7,261.00000000205983,78.0,0.0,ap1,123.0,175.0,0.0,168.68017073908987,27.165407117553656,520.6438128526239,-82.83459288244634
754.8000000000001,263.0000000020603,78.0,0.0,ap1,123.0,175.0,0.0,170.32028652094525,27.081360175887426,510.6649111343756,-82.91863982411257
754.9000000000001,265.0000000020607,78.0,0.0,ap1,123.0,175.0,0.0,171.9680202845437,26.997733923436584,500.92579065696896,-83.00226607656342
755.0,267.00000000206114,78.0,0.0,ap1,123.0,175.0,0.0,173.62315513949633,26.914534874225467,491.42074662796585,-83.08546512577453
755.1,269.00000000206165,78.0,0.0,ap1,123.0,175.0,0.0,175.28548143129825,26.83176884065469,482.14413041827413,-83.16823115934531
755.2,271.00000000206205,78.0,0.0,ap1,123.0,175.0,0.0,176.95479648941526,26.749440976260246,473.09035886382566,-83.25055902373975
755.3000000000001,273.0000000020625,78.0,0.0,ap1,123.0,175.0,0.0,178.6309043828048,26.66755581624429,464.25392231359467,-83.33244418375571
755.4000000000001,275.000000002063,78.0,0.0,ap1,123.0,175.0,0.0,180.31361568286283,26.58611731586754,455.62939153895354,-83.41388268413246
755.5,277.0000000020635,78.0,0.0,ap1,123.0,175.0,0.0,182.00274723375895,26.505128886792733,447.21142361079274,-83.49487111320727
755.6,279.00000000206387,78.0,0.0,ap1,123.0,175.0,0.0,183.6981219300947,26.42459343146774,438.9947668427627,-83.57540656853226
755.7,281.0000000020643,78.0,0.0,ap1,123.0,175.0,0.0,185.3995685017965,26.344513375635913,430.97426489135637,-83.65548662436409
755.8000000000001,283.00000000206484,78.0,0.0,ap1,123.0,175.0,0.0,187.10692130613646,26.264890699059265,423.14486009632265,-83.73510930094074
755.9000000000001,285.0000000020653,78.0,0.0,ap1,123.0,175.0,0.0,188.82002012675764,26.18572696453853,415.501596138156,-83.81427303546147
756.0,287.0000000020657,78.0,0.0,ap1,123.0,175.0,0.0,190.538709979567,26.107023345311504,408.03962008305365,-83.8929766546885
756.1,289.00000000206614,78.0,0.0,ap1,123.0,175.0,0.0,192.26284092534877,26.028780650908743,400.7541838798005,-83.97121934909126
756.2,291.00000000206666,78.0,0.0,ap1,123.0,175.0,0.0,193.99226788894035,25.950999351543615,393.6406453675864,-84.04900064845638
756.3000000000001,293.0000000020671,78.0,0.0,ap1,123.0,175.0,0.0,195.7268504848091,25.873679601110183,386.6944688485715,-84.12632039888982
756.4000000000001,295.0000000020675,78.0,0.0,ap2,467.0,175.0,0.0,197.4664528452587,25.796821259018913,379.91122528817743,-84.20317874098109
756.5,297.00000000206796,78.0,0.0,ap2,467.0,175.0,0.0,195.72685048121755,25.873679601269572,386.69446886276336,-84.12632039873043
756.6,299.0000000020685,78.0,0.0,ap2,467.0,175.0,0.0,193.99226788535927,25.950999351703956,393.6406453821197,-84.04900064829604
756.7,301.0000000020689,78.0,0.0,ap2,467.0,175.0,0.0,192.26284092177858,26.028780651070036,400.7541838946842,-83.97121934892996
756.8000000000001,303.0000000020693,78.0,0.0,ap2,467.0,175.0,0.0,190.5387099760079,26.10702334547375,408.0396200982976,-83.89297665452625
756.9000000000001,305.0000000020698,78.0,0.0,ap2,467.0,175.0,0.0,188.8200201232099,26.18572696470173,415.50159615376964,-83.81427303529827
757.0,307.00000000207024,78.0,0.0,ap2,467.0,175.0,0.0,187.10692130260045,26.2648906992234,423.1448601123148,-83.7351093007766
757.1,309.00000000207075,78.0,0.0,ap2,467.0,175.0,0.0,185.39956849827252,26.344513375801,430.9742649077392,-83.655486624199
757.2,311.0000000020712,78.0,0.0,ap2,467.0,175.0,0.0,183.6981219265831,26.42459343163378,438.9947668595464,-83.57540656836622
757.3000000000001,313.00000000207166,78.0,0.0,ap2,467.0,175.0,0.0,182.00274723026004,26.50512888695971,447.21142362798713,-83.49487111304029
757.4000000000001,315.0000000020721,78.0,0.0,ap2,467.0,175.0,0.0,180.31361567937702,26.586117316035455,455.6293915565699,-83.41388268396454
